Field_Id,Area,Subregion_3.0,Subregion_1.0,Subregion_4.0,Subregion_2.0,Subregion_5.0,Subregion_6.0,Subregion_0.0,Subregion_7.0,lat,lon,Area_0,Area_1,Area_2,Area_3,Area_4,distance_0,distance_1,distance_2,distance_3,distance_4,Cotton,Dates,Grass,Lucern,Maize,Pecan,Vacant,Vineyard,"Vineyard & Pecan (""Intercrop"")"
2292,2.70053,0,0,0,0,0,1,0,0,21.63148127758012,-28.419685119371042,3.30394,0.740936,8.14987,2.89192,5.77966,112.50750079031651,237.06809519259832,268.65453126293136,361.5862299214499,390.6701132701275,1,0,0,0,0,0,1,3,0
2293,3.30394,0,0,0,0,0,1,0,0,21.63069412371546,-28.4204230119983,2.70053,0.740936,8.14987,5.77966,2.46422,112.50750079031651,134.08655569992655,252.70103663246962,281.82515006311297,286.2757342723655,1,0,0,0,0,0,2,2,0
2294,0.740936,0,0,0,0,0,1,0,0,21.630430328676383,-28.421606353227254,3.30394,5.77966,2.89192,2.70053,2.46422,134.08655569992655,155.95335523773002,198.398692155344,237.06809519259832,242.88781788574695,2,0,0,0,0,0,1,2,0
2295,5.77966,0,0,0,0,0,1,0,0,21.629437351377824,-28.422703821220892,4.36044,0.740936,2.46422,3.93284,1.73298,141.5333107886631,155.95335523773002,208.30708186071678,221.59230610459082,222.7959121258503,1,0,0,0,0,0,1,3,0
2296,4.36044,0,0,0,0,0,1,0,0,21.628440465830217,-28.423626582303328,1.73298,5.77966,1.714,2.13457,2.46422,82.23786282879591,141.5333107886631,228.4226918039948,241.97502743186826,257.2727482828638,3,0,0,0,0,0,1,1,0
2297,1.73298,0,0,0,0,0,1,0,0,21.62798943539732,-28.42425079779124,4.36044,5.77966,2.13457,0.843186,1.714,82.23786282879591,222.7959121258503,239.12727924850563,258.63633571231964,265.27394057890564,3,0,0,0,0,0,0,2,0
2298,2.13457,0,0,0,0,0,1,0,0,21.626124919711526,-28.4228594108087,0.843186,0.79678,1.714,0.0680375,0.457522,102.47217731847167,119.48149427958741,120.49548395763138,125.11705131059294,204.864104026438,2,0,0,0,0,0,0,3,0
2299,0.79678,0,0,0,0,0,1,0,0,21.62507415608984,-28.42231111482134,0.0680375,0.156933,2.13457,0.0224113,0.843186,56.9292082574507,102.16630485576128,119.48149427958741,125.18222531656164,145.14688101247341,2,1,0,0,0,0,0,2,0
2301,0.843186,0,0,0,0,0,1,0,0,21.625459902643936,-28.423571597423948,2.13457,0.79678,0.0680375,1.714,0.156933,102.47217731847167,145.14688101247341,184.69466419417554,222.9251010301484,247.28737231269926,2,0,0,0,0,0,0,3,0
2302,1.714,0,0,0,0,0,1,0,0,21.626943616057044,-28.42204955788633,2.13457,2.46422,0.457522,0.0680375,1.98007,120.49548395763138,126.41279277282214,132.14106838974598,148.14628152867033,183.0273020035759,1,0,0,0,0,0,2,2,0
2303,2.46422,0,0,0,0,0,1,0,0,21.627963629356152,-28.421351194626947,1.714,1.98007,0.457522,5.77966,0.0286053,126.41279277282214,129.29309297302171,169.98758270887058,208.30708186071678,229.56271796710345,1,1,0,0,0,0,1,2,0
2306,8.14987,0,0,0,0,0,1,0,0,21.62895012906279,-28.41874608381336,3.30394,1.98007,2.70053,2.46422,0.740936,252.70103663246962,254.07697519546076,268.65453126293136,305.3176007738263,349.43956460528545,2,0,0,0,0,0,2,1,0
2307,1.98007,0,0,0,0,0,1,0,0,21.627177310542194,-28.42041643586745,0.457522,2.46422,0.131805,0.0286053,1.714,111.61811505894346,129.29309297302171,136.02376403823317,137.27598128459596,183.0273020035759,1,1,0,0,0,0,1,2,0
2308,0.457522,0,0,0,0,0,1,0,0,21.626266362531602,-28.4210212278199,0.0286053,0.131805,1.98007,0.0224113,0.0680375,67.90289909459348,82.69480255952408,111.61811505894346,127.07702246983598,127.9118832200781,0,2,0,0,0,0,1,2,0
2310,0.131805,0,0,0,0,0,1,0,0,21.625786409920728,-28.420408934242566,0.0286053,0.457522,0.0224113,1.98007,0.156933,19.053398411306972,82.69480255952408,117.11599446702022,136.02376403823317,150.80399618087176,0,2,0,0,0,0,1,2,0
2311,0.0286053,0,0,0,0,0,1,0,0,21.625785995711723,-28.420580285121567,0.131805,0.457522,0.0224113,0.156933,1.98007,19.053398411306972,67.90289909459348,103.78026123591569,136.98505578686724,137.27598128459596,0,1,0,0,0,0,1,3,0
2312,0.156933,0,0,0,0,0,1,0,0,21.624773144150492,-28.421431274774697,0.0224113,0.0680375,0.79678,0.0286053,0.131805,33.801365880603456,84.00121726155352,102.16630485576128,136.98505578686724,150.80399618087176,0,2,0,0,0,0,0,3,0
2313,0.0680375,0,0,0,0,0,1,0,0,21.625436954429507,-28.421910720979685,0.79678,0.156933,0.0224113,2.13457,0.457522,56.9292082574507,84.00121726155352,91.8791739677675,125.11705131059294,127.9118832200781,1,1,0,0,0,0,0,3,0
2314,0.0224113,0,0,0,0,0,1,0,0,21.624980876664623,-28.42118831692465,0.156933,0.0680375,0.0286053,0.131805,0.79678,33.801365880603456,91.8791739677675,103.78026123591569,117.11599446702022,125.18222531656164,0,1,0,0,0,0,0,4,0
2315,3.87839,0,0,0,0,0,1,0,0,21.624805996704897,-28.41849109977652,4.37957,0.131805,0.0286053,0.0224113,0.457522,213.0044094127188,233.81579055606727,251.29954383448546,300.4040860528858,315.51061789445544,0,2,0,0,0,0,1,2,0
2319,7.11885,0,0,0,0,0,1,0,0,21.64036620395054,-28.426953411300474,2.1546,0.898173,5.79229,4.24901,4.99343,173.4258472792662,211.28180626717358,290.49064106006796,298.9183301549481,340.66023355765554,0,0,0,0,2,0,0,3,0
2320,2.1546,0,0,0,0,0,1,0,0,21.63920820455822,-28.428134704940287,4.24901,7.11885,0.898173,5.79229,1.61891,125.53584177975102,173.4258472792662,178.45048338545828,216.6978188624354,281.5817266581932,0,0,0,0,2,0,0,3,0
2321,4.24901,0,0,0,0,0,1,0,0,21.63833690838344,-28.42896384331191,2.1546,1.61891,1.1062,1.98455,0.898173,125.53584177975102,207.9437160403186,214.79016230317728,237.95308495771704,242.11762069846628,0,0,0,0,2,0,0,3,0
2322,1.40508,0,0,0,0,0,1,0,0,21.63664651962589,-28.431446310672992,0.708419,0.403238,0.952566,1.1062,0.124031,100.43553309847121,217.09230534435693,217.63997293919724,220.46553846255387,260.65773643830164,0,0,0,2,2,0,0,1,0
2324,0.708419,0,0,0,0,0,1,0,0,21.635866936364955,-28.4320344055923,1.40508,0.403238,1.1062,0.124031,0.952566,100.43553309847121,248.48446935702495,284.171747976941,303.956228023616,306.6613508646247,0,0,0,1,2,0,0,2,0
2327,1.1062,0,0,0,0,0,1,0,0,21.63622614191988,-28.429498384940306,0.124031,0.403238,0.227493,1.98455,0.266604,70.78443554226119,90.72810021000642,122.58599156202571,129.95196337732574,149.012011421454,0,0,0,2,2,0,0,1,0
2329,1.98455,0,0,0,0,0,1,0,0,21.63600724564991,-28.42834566163559,0.227493,0.124031,1.1062,1.02793,0.266604,105.25756098759044,117.54109427403665,129.95196337732574,146.53699162280137,147.61800830634132,0,0,0,3,1,0,0,1,0
2330,0.403238,0,0,0,0,0,1,0,0,21.635383803088622,-28.4298404909175,0.124031,1.1062,0.266604,0.227493,1.98455,60.022612214429806,90.72810021000642,101.45150359243904,104.25205534093855,177.0446587555636,0,0,0,2,2,0,0,1,0
2333,0.124031,0,0,0,0,0,1,0,0,21.635532360633633,-28.429316741981737,0.227493,0.403238,1.1062,0.266604,1.98455,57.07640861450396,60.022612214429806,70.78443554226119,78.23215793822654,117.54109427403665,0,0,0,1,3,0,0,1,0
2334,0.227493,0,0,0,0,0,1,0,0,21.63515566476495,-28.428924646887115,0.266604,0.124031,0.403238,1.98455,1.1062,42.7959225519782,57.07640861450396,104.25205534093855,105.25756098759044,122.58599156202571,0,0,0,1,3,0,0,1,0
2335,0.266604,0,0,0,0,0,1,0,0,21.634769274704674,-28.429105387962743,0.227493,0.124031,0.403238,0.5385,1.98455,42.7959225519782,78.23215793822654,101.45150359243904,118.78306606189342,147.61800830634132,0,0,0,3,2,0,0,0,0
2336,5.79229,0,0,0,0,0,1,0,0,21.640737106643655,-28.4295454140212,0.895146,0.552172,1.61891,4.99343,1.54347,159.26252892585666,164.93627646042512,194.178055549807,203.97181824006014,215.20035448997902,0,0,0,0,4,0,0,1,0
2337,1.61891,0,0,0,0,0,1,0,0,21.63921507638886,-28.43066702309123,0.952566,0.895146,5.79229,4.24901,1.40508,68.33495240128416,153.54025768312025,194.178055549807,207.9437160403186,265.69091213499235,0,0,0,0,2,0,0,3,0
2338,0.952566,0,0,0,0,0,1,0,0,21.63885352382796,-28.431192935070168,1.61891,0.895146,1.40508,4.24901,5.79229,68.33495240128416,186.49992772807434,217.63997293919724,252.95926563229088,259.7785562033997,0,0,0,0,2,0,0,3,0
2339,0.895146,0,0,0,0,0,1,0,0,21.64074502028517,-28.4309776793301,0.66797,1.61891,1.54347,5.79229,0.552172,153.48738983136948,153.54025768312025,158.77172916328573,159.26252892585666,173.12127728370308,0,0,0,0,4,0,0,1,0
2342,0.66797,0,0,0,0,0,1,0,0,21.642240781601444,-28.431396235166037,1.54347,0.271694,0.552172,0.895146,4.71537,61.84231339688536,129.29731021385288,135.60077560929798,153.48738983136948,228.6759002673869,0,0,0,0,5,0,0,0,0
2344,1.54347,0,0,0,0,0,1,0,0,21.64236225973724,-28.430850429936914,0.66797,0.552172,0.271694,0.895146,4.99343,61.84231339688536,75.51415222800028,82.80208578674186,158.77172916328573,191.81338064933496,0,0,0,0,5,0,0,0,0
2345,0.271694,0,0,0,0,0,1,0,0,21.643129415520132,-28.43053517430036,1.54347,0.552172,0.66797,4.71537,4.99343,82.80208578674186,93.59074905568583,129.29731021385288,148.59457709550006,156.24582164982357,0,0,0,0,5,0,0,0,0
2346,0.552172,0,0,0,0,0,1,0,0,21.642263337258566,-28.430176909393623,1.54347,0.271694,4.99343,0.66797,5.79229,75.51415222800028,93.59074905568583,123.29273865150606,135.60077560929798,164.93627646042512,0,0,0,0,5,0,0,0,0
2347,4.99343,0,0,0,0,0,1,0,0,21.642777555621343,-28.429164514108074,0.552172,0.271694,1.54347,5.79229,0.66797,123.29273865150606,156.24582164982357,191.81338064933496,203.97181824006014,253.646277170155,0,0,0,0,5,0,0,0,0
2348,4.71537,0,0,0,0,0,1,0,0,21.644541686562867,-28.431028525457762,0.271694,1.3071,1.54347,0.66797,0.552172,148.59457709550006,186.10410807670652,214.0309502617302,228.6759002673869,242.07657719277142,0,0,0,0,5,0,0,0,0
2350,1.3071,0,0,0,0,0,1,0,0,21.64604203790604,-28.43205828248993,0.683338,4.71537,0.671617,1.02793,0.271694,122.87976247681898,186.10410807670652,264.5343416698498,290.4440055067678,331.3581772083302,0,0,0,0,3,0,0,2,0
2351,0.683338,0,0,0,0,0,1,0,0,21.647258670635626,-28.43233497611602,1.3071,1.02793,4.71537,0.671617,0.271694,122.87976247681898,167.8969059135321,302.7985996509893,363.6635098294985,450.64836990865837,0,0,0,0,4,0,0,1,0
2352,1.02793,0,0,0,0,0,1,0,0,21.64887167244254,-28.432852597025242,0.683338,1.3071,4.71537,0.671617,0.271694,167.8969059135321,290.4440055067678,469.47371846549123,509.65923434114814,617.8024496368447,0,0,0,0,4,0,0,1,0
2356,0.671617,0,0,0,0,0,1,0,0,21.64367542119152,-28.43321089961503,0.66797,4.71537,1.3071,1.54347,0.271694,245.75402397074637,257.02781240584346,264.5343416698498,292.19763056484936,302.2794450971857,0,0,0,0,5,0,0,0,0
2357,2.48366,1,0,0,0,0,0,0,0,21.840213823980818,-28.73129140210313,1.15565,4.21774,4.30003,0.795277,0.738182,135.74828100019738,204.45510513415505,209.06526646547252,216.14859802210682,269.3816305786305,0,0,0,0,0,0,1,4,0
2358,1.15565,1,0,0,0,0,0,0,0,21.841286696600005,-28.73051338935915,0.795277,4.30003,2.48366,4.21774,2.33252,80.43042602725492,131.79966947075297,135.74828100019738,176.20973364973247,181.61075356372749,0,0,0,0,0,0,1,4,0
2359,0.795277,1,0,0,0,0,0,0,0,21.841940128872686,-28.730071930137623,1.15565,4.30003,2.33252,2.29931,1.48315,80.43042602725492,135.80470316918158,156.58719102566195,193.41013803728677,206.24791259492744,0,0,0,1,0,0,2,2,0
2360,2.29931,1,0,0,0,0,0,0,0,21.843923395123756,-28.730041583963605,3.999,2.11084,5.57672,0.795277,0.883172,131.2523326176004,138.52367793531317,160.2363001841476,193.41013803728677,201.43223334528003,0,0,0,1,1,0,1,2,0
2361,4.30003,1,0,0,0,0,0,0,0,21.84235708217411,-28.73123723943616,1.15565,0.795277,0.465182,0.883172,0.738182,131.79966947075297,135.80470316918158,136.1752456764503,141.5567745841236,190.4657855349308,0,0,0,0,0,0,1,4,0
2363,3.999,1,0,0,0,0,0,0,0,21.844855125330508,-28.73089350376944,2.29931,0.883172,2.11084,0.465182,7.35119,131.2523326176004,158.28105881743002,187.89132155098326,201.71137136397047,218.08565908976607,0,0,0,2,1,0,1,1,0
2365,0.883172,1,0,0,0,0,0,0,0,21.84363840130355,-28.73183578690598,0.465182,4.30003,3.999,2.45122,0.738182,43.53753879812055,141.5567745841236,158.28105881743002,163.77233193192635,184.61071273532121,0,0,0,2,0,0,1,2,0
2366,0.465182,1,0,0,0,0,0,0,0,21.843328171397427,-28.732117395008537,0.883172,2.45122,4.30003,0.738182,3.999,43.53753879812055,135.7368609552805,136.1752456764503,141.21165248700657,201.71137136397047,0,0,0,2,0,0,2,1,0
2368,0.738182,1,0,0,0,0,0,0,0,21.842231226731545,-28.732946580643162,0.465182,2.45122,0.883172,4.30003,2.48366,141.21165248700657,142.41838892318697,184.61071273532121,190.4657855349308,269.3816305786305,0,0,0,1,0,0,2,2,0
2370,2.45122,1,0,0,0,0,0,0,0,21.843632311612215,-28.73330861714999,0.465182,0.738182,3.95511,0.883172,7.35119,135.7368609552805,142.41838892318697,162.08572300416722,163.77233193192635,237.94710047462456,0,0,0,2,0,0,1,2,0
2371,1.48315,1,0,0,0,0,0,0,0,21.841899561882407,-28.728217439190903,2.33252,2.29175,5.57672,4.1063,0.795277,110.74828135382147,163.6088329430126,169.06915775599418,193.87496326536632,206.24791259492744,0,0,0,1,0,0,0,4,0
2372,0.994452,1,0,0,0,0,0,0,0,22.090265125817574,-28.88988329369451,4.49513,0.13117,1.2887,0.766534,0.474643,98.17163639448407,131.29259966704228,148.51227847483918,158.01169711501296,160.43079459831307,1,0,0,0,2,2,0,0,0
2373,4.49513,1,0,0,0,0,0,0,0,22.089788926309993,-28.890661522699435,0.994452,1.35184,0.882058,0.13117,0.474643,98.17163639448407,161.20810293859836,180.38910753256772,213.9378682893615,227.49142036090072,0,0,0,0,3,1,0,1,0
2376,4.08653,0,0,0,0,0,1,0,0,21.554122383786883,-28.39305152185344,3.56447,3.84186,2.50729,3.22485,3.20268,143.62006916859275,160.68106981737856,188.8759166509925,293.10379614234074,332.3093044771926,1,0,0,0,0,0,0,4,0
2377,3.84186,0,0,0,0,0,1,0,0,21.555675789174497,-28.393521324539993,4.08653,5.40786,2.50729,2.6912,3.56447,160.68106981737856,184.664236200273,223.2924625986373,231.81401677840157,303.8163897676839,1,0,0,1,0,0,0,3,0
2379,2.50729,0,0,0,0,0,1,0,0,21.55508845651038,-28.39158081582177,4.08653,3.84186,3.56447,3.20268,2.6912,188.8759166509925,223.2924625986373,246.21915649494122,299.8434563589786,320.72719690392023,2,0,0,0,0,0,0,3,0
2380,2.6912,0,0,0,0,0,1,0,0,21.557961464004247,-28.39297068151048,5.40786,1.6599,3.84186,2.50729,3.8757,157.46798567710675,202.86897952700602,231.81401677840157,320.72719690392023,326.32783473208804,0,0,0,3,0,0,0,2,0
2381,5.40786,0,0,0,0,0,1,0,0,21.55735389288492,-28.394282090078566,2.6912,1.6599,3.84186,3.8757,4.08653,157.46798567710675,165.76423452229164,184.664236200273,302.207192720011,344.44582801861134,1,0,0,2,0,0,0,2,0
2383,1.6599,0,0,0,0,0,1,0,0,21.559023399927398,-28.394537811204085,3.8757,5.40786,2.6912,3.84186,2.61329,138.77296869551722,165.76423452229164,202.86897952700602,346.41466155649704,379.81840206894145,1,0,0,3,0,0,0,1,0
2384,3.8757,0,0,0,0,0,1,0,0,21.560318261326813,-28.39504775362,1.6599,2.61329,5.40786,2.6912,2.50266,138.77296869551722,241.15492345870427,302.207192720011,326.32783473208804,355.353650350046,1,0,0,4,0,0,0,0,0
2386,2.61329,0,0,0,0,0,1,0,0,21.56261586360275,-28.395834128981868,2.50266,3.8757,1.6599,3.82864,5.40786,143.10201180027408,241.15492345870427,379.81840206894145,474.83356288286046,542.8721263624229,0,0,0,5,0,0,0,0,0
2387,2.50266,0,0,0,0,0,1,0,0,21.563173193882385,-28.397024031117983,2.61329,3.82864,3.8757,1.6599,3.26971,143.10201180027408,344.8853559351782,355.353650350046,491.11768478552807,617.8974051243247,0,0,0,4,0,0,0,1,0
2390,3.82864,0,0,0,0,0,1,0,0,21.56594168606116,-28.398944756735467,3.26971,2.50266,2.61329,3.05186,2.27977,294.30426231876964,344.8853559351782,474.83356288286046,512.8987258036396,640.2379415025813,0,0,0,3,0,0,0,2,0
2391,3.26971,0,0,0,0,0,1,0,0,21.568917434534338,-28.399336207889384,3.82864,3.05186,2.27977,2.12425,1.51533,294.30426231876964,315.49904866479415,364.96752649062455,440.1937452963302,491.36051507718616,0,0,0,2,2,0,0,1,0
2393,3.05186,0,0,0,0,0,1,0,0,21.569804449828002,-28.402064166973854,2.12425,1.51533,2.27977,0.895529,3.26971,187.39564125997774,206.18517395063543,225.15582681347445,226.9584317337021,315.49904866479415,0,0,0,1,2,0,0,2,0
2394,2.27977,0,0,0,0,0,1,0,0,21.57192577956745,-28.401277922297517,2.12425,1.51533,3.05186,0.895529,7.29002,135.3241650834633,205.4836311050877,225.15582681347445,249.61921932593808,306.06311138886485,0,0,0,1,2,0,0,2,0
2397,1.08393,1,0,0,0,0,0,0,0,22.131948197392042,-28.911255442936454,4.38177,2.90542,4.62289,3.67036,4.30925,169.64661492091014,194.31827006534132,254.09027698354865,283.81943754844167,296.4046028457604,0,0,1,2,0,0,0,2,0
2399,2.64985,1,0,0,0,0,0,0,0,22.130510639870593,-28.913709501583934,4.38177,2.53202,1.01636,5.02087,3.87401,137.03666097864925,210.548299173828,223.45591251134877,260.89663909675505,264.44456876533235,0,0,2,2,0,0,1,0,0
2400,4.38177,1,0,0,0,0,0,0,0,22.13116915035634,-28.912620217446623,2.64985,1.08393,3.67036,4.62289,1.01636,137.03666097864925,169.64661492091014,229.6226999332913,229.94187568373536,256.3644359780329,0,0,1,3,0,0,0,1,0
2402,1.78221,1,0,0,0,0,0,0,0,22.127091768414562,-28.914842352052823,1.42651,0.401645,0.332092,3.87401,0.853787,65.02312542195818,101.28728759064713,154.77091729844054,174.07186189951253,208.107679456365,0,0,2,1,0,0,0,2,0
2403,1.42651,1,0,0,0,0,0,0,0,22.127624311708473,-28.914489293799743,1.78221,3.87401,0.401645,0.332092,2.53202,65.02312542195818,121.36381602955444,133.59963546309493,159.4943237955651,204.11013998306285,0,0,1,0,0,0,2,2,0
2404,3.87401,1,0,0,0,0,0,0,0,22.127815301868594,-28.913410722906452,1.01636,1.42651,1.78221,0.853787,0.401645,107.03170706239582,121.36381602955444,174.07186189951253,183.6934724416843,254.8708479794059,0,0,2,1,0,0,1,1,0
2405,1.01636,1,0,0,0,0,0,0,0,22.128536330969993,-28.9126839748302,3.87401,4.62289,1.42651,2.64985,0.714305,107.03170706239582,171.27411791967762,219.49430976170015,223.45591251134877,251.63064117114703,0,0,2,2,0,0,0,1,0
2407,4.62289,1,0,0,0,0,0,0,0,22.129338599818,-28.911313081888036,2.90542,1.01636,0.714305,0.810008,1.9983,165.07318380607646,171.27411791967762,189.82597110495024,194.20940613007514,221.38907415803612,0,0,2,1,2,0,0,0,0
2408,2.90542,1,0,0,0,0,0,0,0,22.130398271463175,-28.910154031976116,4.62289,4.30925,1.08393,1.9983,0.810008,165.07318380607646,166.49618744888187,194.31827006534132,226.17927801209396,255.29416704262206,0,0,0,1,2,0,0,2,0
2410,0.810008,1,0,0,0,0,0,0,0,22.127776797715846,-28.91022617386651,0.714305,1.9983,1.44422,1.99405,4.62289,44.245552751371655,77.89104202380219,152.93133602881514,164.7623908518727,194.20940613007514,0,0,0,2,1,0,1,1,0
2411,0.714305,1,0,0,0,0,0,0,0,22.127575724172967,-28.910583036143603,0.810008,1.9983,1.44422,1.99405,3.29801,44.245552751371655,122.11421503904492,152.64984843646567,187.8311364571241,188.95255947077555,0,0,0,1,3,0,1,0,0
2413,0.853787,1,0,0,0,0,0,0,0,22.12593509151922,-28.913268317057465,0.665434,3.87401,1.78221,1.42651,1.01636,155.03582355685617,183.6934724416843,208.107679456365,213.22778596179475,261.39611551466953,0,0,3,0,0,0,1,1,0
2416,0.665434,1,0,0,0,0,0,0,0,22.124371809182996,-28.913001102964852,0.853787,0.740131,3.29801,1.78221,3.87401,155.03582355685617,177.1091708968077,272.755471965345,334.6749873354671,338.25241503946523,0,0,1,2,1,0,1,0,0
2418,3.29801,1,0,0,0,0,0,0,0,22.12565343318061,-28.910819744086655,1.44422,0.714305,1.65979,0.810008,1.99405,127.62330456909986,188.95255947077555,195.31813412554362,216.96539666801226,220.52407136936293,0,0,0,2,1,1,1,0,0
2419,0.740131,1,0,0,0,0,0,0,0,22.122701385625486,-28.912369540881283,0.665434,0.853787,3.29801,4.64338,2.07514,177.1091708968077,330.23863947687505,335.0561223786057,364.2248599952452,366.4184356555611,1,0,0,2,1,0,0,1,0
2422,2.20545,1,0,0,0,0,0,0,0,22.125111460079626,-28.90856853563607,1.65979,1.99405,1.37529,1.44422,3.06352,96.7336648980879,166.0821611112909,166.84380976764064,178.89173372732606,183.808589250297,0,0,0,1,1,1,2,0,0
2423,3.06352,1,0,0,0,0,0,0,0,22.12597491958954,-28.90709844440053,2.07676,4.17432,2.20545,1.99405,1.37529,147.75714648565142,165.22448817674007,183.808589250297,230.82478621917681,262.74622779448856,1,0,0,1,0,0,3,0,0
2425,1.44422,1,0,0,0,0,0,0,0,22.12627894069582,-28.909811032161066,1.99405,3.29801,0.714305,0.810008,1.65979,92.9097960438969,127.62330456909986,152.64984843646567,152.93133602881514,171.4211320769441,0,0,0,1,2,1,1,0,0
2426,1.99405,1,0,0,0,0,0,0,0,22.126718849089894,-28.909069504532045,1.44422,1.9983,4.17432,0.810008,2.20545,92.9097960438969,152.5586607725802,161.88764962430415,164.7623908518727,166.0821611112909,0,0,0,2,2,0,1,0,0
2427,4.17432,1,0,0,0,0,0,0,0,22.127484851845438,-28.90777722948175,1.99405,3.06352,1.9983,2.20545,1.44422,161.88764962430415,165.22448817674007,214.18087031520565,247.21366690139848,254.79742615358242,0,0,0,1,2,0,2,0,0
2430,1.9983,1,0,0,0,0,0,0,0,22.128159032020566,-28.909610763480277,0.810008,0.714305,1.99405,1.44422,4.17432,77.89104202380219,122.11421503904492,152.5586607725802,184.35444911264926,214.18087031520565,0,0,0,3,1,0,1,0,0
2431,4.30925,1,0,0,0,0,0,0,0,22.13095061616578,-28.908736911874133,2.90542,1.9983,1.08393,4.62289,0.810008,166.49618744888187,288.5796178877748,296.4046028457604,326.6166386898894,350.5183736604539,0,0,1,1,2,0,0,1,0
2432,2.07676,1,0,0,0,0,0,0,0,22.124550574516608,-28.906639065613174,3.06352,1.37529,2.20545,2.60338,1.65979,147.75714648565142,186.96682047477694,221.38502349324096,289.04819075437655,298.10539178813906,1,0,0,0,1,1,2,0,0
2434,1.37529,1,0,0,0,0,0,0,0,22.123503561499994,-28.908048724537693,2.60338,2.20545,1.65979,2.07676,3.10824,102.14460139511344,166.84380976764064,177.65385145087433,186.96682047477694,193.86150474396194,3,0,0,0,0,1,1,0,0
