,Field_Id,Area,Subregion,Crop_Id_Ne,geometry
1239,1798,0.273908,3,4,"POLYGON ((2449596.502056211 -3341504.114282588, 2449638.882918203 -3341501.48064601, 2449635.571913351 -3341531.203146916, 2449630.93650659 -3341546.25254039, 2449630.605406092 -3341563.183128864, 2449618.023587692 -3341577.103851466, 2449604.779568322 -3341582.747391895, 2449599.813061038 -3341576.351379591, 2449592.859950867 -3341507.124153621, 2449596.502056211 -3341504.114282588))"
1240,1799,1.21805,3,4,"POLYGON ((2449332.866606486 -3341495.596351359, 2449446.871125278 -3341504.023986468, 2449451.956828722 -3341511.247678062, 2449441.573517534 -3341605.396825497, 2449435.216388238 -3341610.453448615, 2449326.509477185 -3341595.524376505, 2449332.866606486 -3341495.596351359))"
1241,1803,7.6676,3,1,"POLYGON ((2448803.868686942 -3341872.003942242, 2448833.302195603 -3341738.41074751, 2448838.387899048 -3341734.558044161, 2449064.913606473 -3341781.272149215, 2449040.332706491 -3341887.703881533, 2448979.346646078 -3342060.356305474, 2448828.682681651 -3342096.476349535, 2448749.218565398 -3342086.940648158, 2448799.630600743 -3341881.635804599, 2448803.868686942 -3341872.003942242))"
1242,1804,5.03571,3,4,"POLYGON ((2448891.311000477 -3341521.673879985, 2449118.843253365 -3341576.152727021, 2449070.370142453 -3341780.525685395, 2448839.129564133 -3341731.162850297, 2448837.01052103 -3341729.05590418, 2448891.311000477 -3341521.673879985))"
1243,1805,2.73574,3,4,"POLYGON ((2448892.105641639 -3341516.858081289, 2448920.447843112 -3341408.503082258, 2448927.069852791 -3341403.08535602, 2448936.075785962 -3341401.881417163, 2449145.596172508 -3341461.476524501, 2449119.10813376 -3341571.637896771, 2448892.105641639 -3341516.858081289))"
1244,1807,1.87041,3,4,"POLYGON ((2448635.568986302 -3341646.885272413, 2448838.59980336 -3341702.267619175, 2448815.952530213 -3341787.749530633, 2448618.616641524 -3341730.861857972, 2448606.697024063 -3341725.143005185, 2448607.756545627 -3341718.521178767, 2448619.941043458 -3341685.111106096, 2448635.568986302 -3341646.885272413))"
1245,1808,2.5824,3,8,"POLYGON ((2448539.947166414 -3341919.826209079, 2448757.149084196 -3341976.714708808, 2448730.661045449 -3342083.87044276, 2448720.595590714 -3342091.395457271, 2448702.318843976 -3342090.492455302, 2448671.327838634 -3342082.365440382, 2448546.834056501 -3342024.87447993, 2448544.185252613 -3342021.864489012, 2448505.512716035 -3342010.727528649, 2448539.947166414 -3341919.826209079))"
1246,1809,1.55592,4,9,"POLYGON ((2422479.17573996 -3299671.816213104, 2422577.711244119 -3299691.167839838, 2422545.130956466 -3299836.981013793, 2422439.443681843 -3299816.729087279, 2422479.17573996 -3299671.816213104))"
1247,1811,0.663182,4,8,"POLYGON ((2422385.874934467 -3299812.404429929, 2422422.958188715 -3299818.404995519, 2422364.684503464 -3299988.672186579, 2422328.594550653 -3299977.420982498, 2422385.874934467 -3299812.404429929))"
1248,1812,2.80494,4,4,"POLYGON ((2422428.783349899 -3299820.697712337, 2422577.646127696 -3299850.100528481, 2422519.372442445 -3300030.119205287, 2422370.509664649 -3299990.514884697, 2422428.783349899 -3299820.697712337))"
1249,1813,0.668045,4,8,"POLYGON ((2422577.646127696 -3299850.100528481, 2422613.140099633 -3299860.301520883, 2422550.628328164 -3300041.520471247, 2422519.372442445 -3300030.119205287, 2422577.646127696 -3299850.100528481))"
1250,1814,2.11817,4,8,"POLYGON ((2422407.632650948 -3300010.060502089, 2422519.941935269 -3300105.171220581, 2422509.346719768 -3300132.474424748, 2422510.671121702 -3300139.975314948, 2422492.65925536 -3300201.482776191, 2422482.328920254 -3300239.887580997, 2422339.028630592 -3300117.172622013, 2422407.632650948 -3300010.060502089))"
1251,1815,1.17923,4,4,"POLYGON ((2422338.49886982 -3300121.073079837, 2422341.620926648 -3300121.481127798, 2422429.561215305 -3300198.170367036, 2422431.256449795 -3300200.690678279, 2422380.505367545 -3300271.859666667, 2422375.843472714 -3300274.620023071, 2422367.791108941 -3300269.939419096, 2422285.095451945 -3300199.610544838, 2422284.459739019 -3300196.490159812, 2422284.777595491 -3300192.289642699, 2422288.591873059 -3300185.568818115, 2422338.49886982 -3300121.073079837))"
1252,1816,1.48166,4,8,"POLYGON ((2422275.379639338 -3300063.466435875, 2422309.231352862 -3299987.858099127, 2422317.018836258 -3299988.578176475, 2422402.363297123 -3300013.960928103, 2422311.774204577 -3300144.655872599, 2422279.35284516 -3300186.600944514, 2422240.097571714 -3300160.137729038, 2422236.6011506 -3300153.476928105, 2422275.379639338 -3300063.466435875))"
1253,1819,2.03184,5,8,"POLYGON ((2422522.29142429 -3299128.505926935, 2422632.905474121 -3299093.944521945, 2422589.465090577 -3299328.435838797, 2422497.710524327 -3299296.514052091, 2422522.29142429 -3299128.505926935))"
1254,1823,0.575451,5,8,"POLYGON ((2422980.422712434 -3298462.596105477, 2423067.091575234 -3298446.516255497, 2423014.115497728 -3298537.955664676, 2422998.01077017 -3298536.995667577, 2422949.272778856 -3298515.875749059, 2422980.422712434 -3298462.596105477))"
1255,1825,1.92426,5,8,"POLYGON ((2423009.983363681 -3298368.529262204, 2423000.447669738 -3298397.568833251, 2422818.951628187 -3298341.649716452, 2422808.687167332 -3298299.649239179, 2422806.661178214 -3298295.666621031, 2422807.932604072 -3298295.666621031, 2422811.600851597 -3298260.650120673, 2422821.401425936 -3298253.150303457, 2423069.541372977 -3298330.308627461, 2423029.279554069 -3298359.708108083, 2423009.983363681 -3298368.529262204))"
1256,1827,0.389387,5,8,"POLYGON ((2422796.701675646 -3298554.383625963, 2422837.175398867 -3298573.343606822, 2422836.539685941 -3298585.343608846, 2422798.185005816 -3298636.223739163, 2422747.963684332 -3298612.943655077, 2422796.701675646 -3298554.383625963))"
1257,1828,3.18754,2,8,"POLYGON ((2422980.601506693 -3299892.494453772, 2423141.516342117 -3300000.505712406, 2423077.15040796 -3300151.272912855, 2422910.275763821 -3300041.010163392, 2422980.601506693 -3299892.494453772))"
1258,1829,4.56264,2,4,"POLYGON ((2422909.436975905 -3300044.260525983, 2423078.960423938 -3300156.173500966, 2422985.198312455 -3300371.960555126, 2422835.805773886 -3300272.647361736, 2422831.302807291 -3300258.245510859, 2422834.216491556 -3300243.543637686, 2422843.879080018 -3300216.180850807, 2422909.436975905 -3300044.260525983))"
1259,1831,2.68463,2,4,"POLYGON ((2422981.550661428 -3300382.012587926, 2423056.246930709 -3300435.119991829, 2423063.66358155 -3300444.421310655, 2423036.380901641 -3300634.949774968, 2423030.023772339 -3300675.75623067, 2423021.547599941 -3300682.357286887, 2423006.97917863 -3300680.256950459, 2422920.628172283 -3300654.452844586, 2422981.550661428 -3300382.012587926))"
1260,1832,2.1593,2,4,"POLYGON ((2423135.644826877 -3300693.684107, 2423131.406740671 -3300699.985123738, 2423120.281764379 -3300702.685560408, 2423089.025878666 -3300698.184832941, 2423052.737265561 -3300686.782996889, 2423043.466451995 -3300669.08016582, 2423059.889036031 -3300528.358509992, 2423070.484251533 -3300459.528466726, 2423076.576500458 -3300457.128122989, 2423171.138798788 -3300518.337025286, 2423135.644826877 -3300693.684107))"
1261,1834,1.85817,2,7,"POLYGON ((2423158.38480814 -3300716.997884031, 2423280.759547171 -3300743.102162281, 2423248.392294852 -3300902.593772789, 2423153.763776394 -3300879.714742491, 2423150.438396527 -3300721.19856899, 2423153.881841564 -3300716.397786302, 2423158.38480814 -3300716.997884031))"
1262,1835,0.810019,2,7,"POLYGON ((2423257.940101787 -3300485.362193955, 2423370.514266486 -3300556.172670793, 2423368.660103778 -3300560.373304306, 2423322.306035963 -3300581.67653777, 2423302.440006896 -3300594.878558937, 2423226.949096446 -3300550.171768117, 2423222.711010247 -3300542.370598744, 2423226.68421605 -3300531.268942617, 2423256.085939081 -3300486.862411956, 2423257.940101787 -3300485.362193955))"
1263,1838,2.81654,2,4,"POLYGON ((2423093.09077237 -3300155.037362842, 2423207.519099794 -3300237.247494515, 2423064.662428709 -3300430.168636886, 2423057.77553864 -3300423.867749602, 2422992.879843692 -3300379.761623275, 2422993.674484835 -3300371.360473148, 2423089.117566566 -3300155.937470979, 2423093.09077237 -3300155.037362842))"
1264,1839,2.24098,2,8,"POLYGON ((2423152.491219502 -3300013.117084853, 2423289.964140635 -3300113.028385869, 2423208.116100884 -3300232.74292766, 2423095.541936186 -3300151.132896075, 2423152.491219502 -3300013.117084853))"
1265,1840,0.66596,2,8,"POLYGON ((2423307.552198364 -3300121.729406018, 2423416.153157259 -3300198.838698549, 2423390.72464005 -3300240.423897924, 2423278.415355748 -3300162.414252584, 2423307.552198364 -3300121.729406018))"
1266,1842,0.967832,2,4,"POLYGON ((2423243.71602498 -3300211.140222885, 2423362.382438603 -3300288.850118546, 2423363.441960142 -3300295.150941052, 2423334.834878298 -3300344.957549142, 2423332.4509548 -3300348.257993696, 2423328.742629373 -3300345.617637985, 2423206.632770732 -3300263.406827949, 2423243.71602498 -3300211.140222885))"
1267,1843,1.56175,2,8,"POLYGON ((2423428.463473279 -3300215.820805905, 2423627.653524693 -3300348.738058428, 2423620.236873853 -3300354.138787869, 2423558.25486315 -3300383.842839525, 2423388.20165437 -3300278.528777731, 2423428.463473279 -3300215.820805905))"
1268,1845,5.16099,2,4,"POLYGON ((2423663.571305243 -3300052.541453397, 2423830.181069011 -3300167.154825493, 2423831.770351322 -3300171.055298164, 2423779.853795374 -3300230.462640482, 2423760.782407467 -3300252.365415288, 2423706.217047625 -3300324.074755511, 2423690.589104781 -3300336.676437355, 2423684.49685585 -3300339.97687983, 2423664.365946411 -3300334.27611607, 2423495.372259164 -3300216.060835843, 2423492.723455295 -3300200.758935734, 2423663.571305243 -3300052.541453397))"
1269,1846,1.69967,2,8,"POLYGON ((2423384.828844093 -3300025.538448476, 2423544.021956995 -3300140.451620639, 2423476.477458178 -3300201.959084121, 2423326.555158842 -3300092.746030235, 2423384.828844093 -3300025.538448476))"
1270,1849,3.34226,2,8,"POLYGON ((2423544.76362208 -3299846.409920406, 2423598.401900569 -3299879.788187693, 2423645.087068863 -3299913.916616113, 2423681.508122154 -3299941.669469418, 2423722.233481727 -3299972.047659876, 2423727.862189969 -3299979.548458455, 2423616.281326727 -3300074.808973108, 2423440.135869015 -3299966.047024095, 2423536.486109976 -3299850.16028329, 2423544.76362208 -3299846.409920406))"
1271,1850,1.03564,2,4,"POLYGON ((2423741.216576176 -3299989.324505704, 2423901.469210616 -3300102.737186723, 2423862.266913272 -3300140.241595644, 2423700.68987689 -3300023.528226994, 2423741.216576176 -3299989.324505704))"
1272,1853,8.53695,2,8,"POLYGON ((2423743.600499668 -3299579.546847838, 2423983.582130764 -3299758.661735604, 2423734.859446873 -3299974.682939959, 2423549.708055991 -3299838.769184411, 2423743.600499668 -3299579.546847838))"
1273,1854,4.38431,2,4,"POLYGON ((2423418.989584741 -3299741.335188745, 2423617.318774892 -3299501.916153919, 2423726.913035241 -3299582.322059873, 2423537.523558159 -3299825.342901888, 2423531.894849917 -3299827.968151582, 2423418.989584741 -3299741.335188745))"
1274,1855,2.07895,2,3,"POLYGON ((2423533.616572439 -3299446.787388992, 2423592.552458666 -3299490.290340703, 2423403.825182561 -3299723.183592738, 2423398.858675277 -3299722.808560035, 2423399.520876254 -3299708.182292667, 2423354.160109901 -3299674.054398811, 2423533.616572439 -3299446.787388992))"
1275,1856,1.14222,2,7,"POLYGON ((2423500.837624493 -3299421.43573531, 2423533.049044784 -3299447.506110411, 2423354.160109901 -3299674.054398811, 2423326.016568722 -3299648.327275911, 2423500.837624493 -3299421.43573531))"
1276,1858,1.08131,2,8,"POLYGON ((2423195.662308005 -3299566.57086416, 2423374.456569585 -3299330.905229284, 2423404.540987293 -3299354.16329341, 2423223.624891153 -3299587.819867935, 2423195.662308005 -3299566.57086416))"
1277,1860,0.875891,2,8,"POLYGON ((2423194.172355831 -3299872.522469251, 2423266.683361907 -3299919.027137112, 2423218.011590702 -3300009.411680341, 2423145.831685098 -3299959.906376318, 2423194.172355831 -3299872.522469251))"
1278,1861,1.46594,2,7,"POLYGON ((2423353.61876059 -3299707.359721869, 2423401.429670549 -3299742.312775412, 2423402.621632292 -3299746.813175328, 2423286.537802455 -3299953.383191318, 2423283.491678005 -3299957.133584752, 2423274.883065396 -3299955.783442999, 2423260.1822039 -3299948.582689296, 2423257.930720593 -3299943.932204642, 2423260.314644085 -3299936.881472976, 2423271.704500754 -3299917.529484228, 2423245.216461989 -3299897.577463664, 2423353.61876059 -3299707.359721869))"
1279,1862,0.415398,2,8,"POLYGON ((2423301.543276404 -3299667.936389411, 2423316.24413792 -3299680.387429107, 2423208.702700564 -3299871.054824622, 2423192.412556744 -3299861.453882514, 2423193.604518487 -3299859.653706645, 2423301.543276404 -3299667.936389411))"
1280,1867,0.521039,2,8,"POLYGON ((2423600.692564069 -3299208.565654821, 2423722.868642813 -3299294.070042542, 2423698.367206983 -3299319.571458902, 2423577.515530175 -3299235.566980285, 2423600.692564069 -3299208.565654821))"
1281,1868,2.24471,2,8,"POLYGON ((2423573.873424825 -3299234.816942722, 2423698.367206983 -3299319.571458902, 2423581.488735978 -3299439.20376417, 2423480.503088244 -3299367.574259288, 2423573.873424825 -3299234.816942722))"
1282,1869,4.93632,2,8,"POLYGON ((2423600.151490693 -3299444.561991849, 2423826.624222043 -3299209.573578286, 2423937.542884308 -3299293.052862059, 2423726.962976217 -3299546.944150649, 2423600.151490693 -3299444.561991849))"
1283,1870,3.444,2,4,"POLYGON ((2423942.708051879 -3299294.702952079, 2424013.563555524 -3299345.330814827, 2423824.836279418 -3299622.474943412, 2423737.756852012 -3299556.469857277, 2423733.121445232 -3299545.969078711, 2423942.708051879 -3299294.702952079))"
1284,1871,1.59278,2,5,"POLYGON ((2424013.563555524 -3299345.330814827, 2424050.97791027 -3299375.932639822, 2423863.243935601 -3299650.077168678, 2423824.836279418 -3299622.474943412, 2424013.563555524 -3299345.330814827))"
1285,1873,3.98222,2,4,"POLYGON ((2424083.922408475 -3299405.18445094, 2424086.240111865 -3299402.93430931, 2424095.510925432 -3299410.059759131, 2424265.034373445 -3299537.568461891, 2424265.034373445 -3299542.818846763, 2424195.172171232 -3299668.45368235, 2424180.272649448 -3299686.080158383, 2423989.227669934 -3299541.693764118, 2424083.922408475 -3299405.18445094))"
1286,1875,2.02808,2,4,"POLYGON ((2423947.336836637 -3299601.267023026, 2423953.429085544 -3299605.767374624, 2424136.673337643 -3299742.278772372, 2424135.878696474 -3299746.479145564, 2424090.319269828 -3299812.785214727, 2423898.545869254 -3299672.672783499, 2423947.336836637 -3299601.267023026))"
1287,1878,0.49196,2,8,"POLYGON ((2423906.602647717 -3299840.384089555, 2424028.977386747 -3299942.694325875, 2424012.025041944 -3299966.696842772, 2423881.968771677 -3299859.885979293, 2423906.602647717 -3299840.384089555))"
1288,1879,0.50664,2,8,"POLYGON ((2423880.114608951 -3299862.406225607, 2424010.170879243 -3299971.017300473, 2423993.21853444 -3299994.419804383, 2423857.070015241 -3299881.908148031, 2423880.114608951 -3299862.406225607))"
1289,1881,1.89852,2,3,"POLYGON ((2424140.483903214 -3299272.478709912, 2424068.60349273 -3299354.266340332, 2423936.534131494 -3299274.581868486, 2424006.038745197 -3299168.736675926, 2424140.483903214 -3299272.478709912))"
1290,1882,4.96056,2,8,"POLYGON ((2424127.400577948 -3298991.182833449, 2423937.593653058 -3299242.060182282, 2423920.694284332 -3299267.2134794, 2423810.451067031 -3299183.449346672, 2424009.263925091 -3298898.780246334, 2424127.400577948 -3298991.182833449))"
1291,1883,8.02395,2,8,"POLYGON ((2424005.924666352 -3298891.344066397, 2423805.10048321 -3299182.081283602, 2423616.71755159 -3299037.475421011, 2423618.51873824 -3299030.51517898, 2423685.374548048 -3298965.473095466, 2423823.69755495 -3298751.517466433, 2424005.924666352 -3298891.344066397))"
1292,1884,0.955472,5,8,"POLYGON ((2422574.104199539 -3298470.045292607, 2422725.417120917 -3298543.919898208, 2422702.90228798 -3298574.669856465, 2422691.644871496 -3298586.669859701, 2422684.360660847 -3298587.419860262, 2422540.331950143 -3298516.919994196, 2422574.104199539 -3298470.045292607))"
1293,1886,0.214794,5,8,"POLYGON ((2422566.157787907 -3298449.795473257, 2422520.797021547 -3298517.294992478, 2422496.957786676 -3298509.045032632, 2422545.96065836 -3298433.670639424, 2422566.157787907 -3298449.795473257))"
1294,1887,0.351502,2,2,"POLYGON ((2423123.520383973 -3294549.0866842, 2423224.837132211 -3294651.20578461, 2423208.546988385 -3294670.100154439, 2423109.216843038 -3294569.330495715, 2423123.520383973 -3294549.0866842))"
1295,1889,2.05911,2,7,"POLYGON ((2422735.298443981 -3294968.130938733, 2422904.20736952 -3295098.667742015, 2422833.961090751 -3295177.127210595, 2422688.462293877 -3295045.042044292, 2422679.244456394 -3295030.645921055, 2422735.298443981 -3294968.130938733))"
1296,1890,2.97042,2,5,"POLYGON ((2422941.131695526 -3295078.00322746, 2423093.769018839 -3295217.091932545, 2422998.41207934 -3295321.690607148, 2422846.768057483 -3295191.223571454, 2422848.092459424 -3295182.22589256, 2422941.131695526 -3295078.00322746))"
